timestamp,src_ip,dst_ip,dst_port,protocol,action,user,status,message
2026-09-10T10:12:00Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:13:30Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:15:00Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:16:30Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:18:00Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:19:30Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:21:00Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:22:30Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:24:00Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:25:30Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:27:00Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:28:30Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:30:00Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:30:00Z,185.220.101.5,10.0.0.1,21,TCP,deny,-,403,SYN scan blocked by firewall
2026-09-10T10:30:01Z,185.220.101.5,10.0.0.1,22,TCP,deny,-,403,SYN scan blocked by firewall
2026-09-10T10:30:02Z,185.220.101.5,10.0.0.1,23,TCP,deny,-,403,SYN scan blocked by firewall
2026-09-10T10:30:03Z,185.220.101.5,10.0.0.1,25,TCP,deny,-,403,SYN scan blocked by firewall
2026-09-10T10:30:04Z,185.220.101.5,10.0.0.1,53,TCP,deny,-,403,SYN scan blocked by firewall
2026-09-10T10:30:05Z,185.220.101.5,10.0.0.1,80,TCP,deny,-,403,SYN scan blocked by firewall
2026-09-10T10:30:06Z,185.220.101.5,10.0.0.1,110,TCP,deny,-,403,SYN scan blocked by firewall
2026-09-10T10:30:07Z,185.220.101.5,10.0.0.1,135,TCP,deny,-,403,SYN scan blocked by firewall
2026-09-10T10:30:08Z,185.220.101.5,10.0.0.1,139,TCP,deny,-,403,SYN scan blocked by firewall
2026-09-10T10:30:09Z,185.220.101.5,10.0.0.1,143,TCP,deny,-,403,SYN scan blocked by firewall
2026-09-10T10:30:10Z,185.220.101.5,10.0.0.1,443,TCP,deny,-,403,SYN scan blocked by firewall
2026-09-10T10:30:11Z,185.220.101.5,10.0.0.1,445,TCP,deny,-,403,SYN scan blocked by firewall
2026-09-10T10:30:12Z,185.220.101.5,10.0.0.1,993,TCP,deny,-,403,SYN scan blocked by firewall
2026-09-10T10:30:13Z,185.220.101.5,10.0.0.1,1433,TCP,deny,-,403,SYN scan blocked by firewall
2026-09-10T10:30:14Z,185.220.101.5,10.0.0.1,3306,TCP,deny,-,403,SYN scan blocked by firewall
2026-09-10T10:30:15Z,185.220.101.5,10.0.0.1,3389,TCP,deny,-,403,SYN scan blocked by firewall
2026-09-10T10:30:16Z,185.220.101.5,10.0.0.1,5432,TCP,deny,-,403,SYN scan blocked by firewall
2026-09-10T10:30:17Z,185.220.101.5,10.0.0.1,5900,TCP,deny,-,403,SYN scan blocked by firewall
2026-09-10T10:30:18Z,185.220.101.5,10.0.0.1,6379,TCP,deny,-,403,SYN scan blocked by firewall
2026-09-10T10:30:19Z,185.220.101.5,10.0.0.1,8080,TCP,deny,-,403,SYN scan blocked by firewall
2026-09-10T10:30:20Z,185.220.101.5,10.0.0.1,8443,TCP,deny,-,403,SYN scan blocked by firewall
2026-09-10T10:30:21Z,185.220.101.5,10.0.0.1,9200,TCP,deny,-,403,SYN scan blocked by firewall
2026-09-10T10:31:30Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:33:00Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:34:30Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:36:00Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:37:30Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:39:00Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:40:00Z,10.0.0.42,10.0.0.8,23,TCP,allow,admin,200,telnet session opened
2026-09-10T10:40:30Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:41:00Z,10.0.0.42,10.0.0.8,23,TCP,allow,admin,200,telnet session opened
2026-09-10T10:42:00Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:42:00Z,10.0.0.42,10.0.0.8,23,TCP,allow,admin,200,telnet session opened
2026-09-10T10:43:30Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:45:00Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:46:30Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:48:00Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:49:30Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:50:00Z,10.0.0.43,10.0.0.8,21,TCP,allow,backup,200,FTP session opened
2026-09-10T10:51:00Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:51:00Z,10.0.0.43,10.0.0.8,21,TCP,allow,backup,200,FTP session opened
2026-09-10T10:52:30Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:54:00Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:55:30Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:57:00Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T10:58:30Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:00:00Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:01:30Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:03:00Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:04:30Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:06:00Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:07:30Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:09:00Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:10:00Z,45.61.187.30,10.0.0.5,443,TCP,allow,bob,401,authentication failure for user bob on vpn portal
2026-09-10T11:10:30Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:11:12Z,45.61.187.30,10.0.0.5,443,TCP,allow,bob,401,authentication failure for user bob on vpn portal
2026-09-10T11:11:40Z,45.61.187.30,10.0.0.5,443,TCP,allow,bob,200,login successful for user bob
2026-09-10T11:12:00Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:12:24Z,45.61.187.30,10.0.0.5,443,TCP,allow,bob,401,authentication failure for user bob on vpn portal
2026-09-10T11:13:30Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:13:36Z,45.61.187.30,10.0.0.5,443,TCP,allow,bob,401,authentication failure for user bob on vpn portal
2026-09-10T11:14:48Z,45.61.187.30,10.0.0.5,443,TCP,allow,bob,401,authentication failure for user bob on vpn portal
2026-09-10T11:15:00Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:16:00Z,45.61.187.30,10.0.0.5,443,TCP,allow,bob,401,authentication failure for user bob on vpn portal
2026-09-10T11:16:30Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:17:12Z,45.61.187.30,10.0.0.5,443,TCP,allow,bob,401,authentication failure for user bob on vpn portal
2026-09-10T11:18:00Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:18:24Z,45.61.187.30,10.0.0.5,443,TCP,allow,bob,401,authentication failure for user bob on vpn portal
2026-09-10T11:19:30Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:19:36Z,45.61.187.30,10.0.0.5,443,TCP,allow,bob,401,authentication failure for user bob on vpn portal
2026-09-10T11:20:48Z,45.61.187.30,10.0.0.5,443,TCP,allow,bob,401,authentication failure for user bob on vpn portal
2026-09-10T11:21:00Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:22:00Z,45.61.187.30,10.0.0.5,443,TCP,allow,bob,401,authentication failure for user bob on vpn portal
2026-09-10T11:22:30Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:23:12Z,45.61.187.30,10.0.0.5,443,TCP,allow,bob,401,authentication failure for user bob on vpn portal
2026-09-10T11:24:00Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:24:24Z,45.61.187.30,10.0.0.5,443,TCP,allow,bob,401,authentication failure for user bob on vpn portal
2026-09-10T11:25:30Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:25:36Z,45.61.187.30,10.0.0.5,443,TCP,allow,bob,401,authentication failure for user bob on vpn portal
2026-09-10T11:26:48Z,45.61.187.30,10.0.0.5,443,TCP,allow,bob,401,authentication failure for user bob on vpn portal
2026-09-10T11:27:00Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:28:30Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:30:00Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:31:30Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:33:00Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:34:30Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:36:00Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:37:30Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:39:00Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:40:30Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:42:00Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:43:30Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:45:00Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:46:30Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:48:00Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:49:30Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:51:00Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:52:30Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:54:00Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:55:30Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:57:00Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T11:58:30Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:00:00Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:01:30Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:03:00Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:04:30Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:06:00Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:07:30Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:09:00Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:10:30Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:12:00Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:13:30Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:15:00Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:16:30Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:18:00Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:19:30Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:21:00Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:22:30Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:24:00Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:25:30Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:27:00Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:28:30Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:30:00Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:31:30Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:33:00Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:34:30Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:36:00Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:37:30Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:39:00Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:40:30Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:42:00Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:43:30Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:45:00Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:46:30Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:48:00Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:49:30Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:51:00Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:52:30Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:54:00Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:55:30Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:57:00Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T12:58:30Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:00:00Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:01:30Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:03:00Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:04:30Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:06:00Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:07:30Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:09:00Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:10:30Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:12:00Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:13:30Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:15:00Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:16:30Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:18:00Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:19:30Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:21:00Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:22:30Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:24:00Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:25:30Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:27:00Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:28:30Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:30:00Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:31:30Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:33:00Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:34:30Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:36:00Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:37:30Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:39:00Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:40:30Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:42:00Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:43:30Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:45:00Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:46:30Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:48:00Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:49:30Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:51:00Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:52:30Z,10.0.0.21,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:54:00Z,10.0.0.22,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:55:30Z,10.0.0.23,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:57:00Z,10.0.0.24,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
2026-09-10T13:58:30Z,10.0.0.25,10.0.0.5,443,TCP,allow,-,200,TLS connection to corporate web app
